Transaction id,Date,Weekno,customer,Gender
32365,20230818,33,CUST029,Female
32366,20230821,34,CUST073,Male
32367,20230824,34,CUST050,Female
32368,20230825,34,CUST092,Female
32369,20230916,37,CUST019,Female
32370,20231001,39,CUST089,Female
32371,20231002,40,CUST051,Male
32372,20231007,40,CUST010,Female
32373,20231007,40,CUST026,Female
32374,20231010,41,CUST055,Male
32375,20231013,41,CUST097,Female
32376,20231015,41,CUST022,Male
32377,20231023,43,CUST060,Male
32378,20231029,43,CUST030,Female
32379,20231030,44,CUST012,Male
32380,20231105,44,CUST020,Male
32381,20231106,45,CUST047,Female
32382,20231108,45,CUST086,Male
32383,20231113,46,CUST058,Male
32384,20231118,46,CUST057,Female
32385,20231122,47,CUST074,Female
32386,20231122,47,CUST087,Female
32387,20231124,47,CUST001,Male
32388,20231124,47,CUST095,Female
32389,20231128,48,CUST084,Female
32390,20231129,48,CUST024,Female
32391,20231205,49,CUST065,Male
32392,20231210,49,CUST080,Female
32393,20231213,50,CUST009,Male
32394,20231216,50,CUST083,Male
32395,20231217,50,CUST099,Female
32396,20231219,51,CUST096,Female
32397,20231224,51,CUST034,Female
32398,20231226,52,CUST025,Female
32399,20231226,52,CUST082,Female
32400,20231227,52,CUST062,Male
32401,20230104,1,CUST032,Male
32402,20230113,2,CUST003,Male
32403,20230114,2,CUST021,Female
32404,20230116,3,CUST015,Female
32405,20230117,3,CUST014,Male
32406,20230123,4,CUST049,Female
32407,20230124,4,CUST064,Male
32408,20230205,5,CUST063,Male
32409,20230206,6,CUST085,Male
32410,20230210,6,CUST054,Female
32411,20230210,6,CUST068,Male
32412,20230214,7,CUST011,Male
32413,20230217,7,CUST016,Male
32414,20230217,7,CUST042,Male
32415,20230219,7,CUST044,Female
32416,20230221,8,CUST070,Female
32417,20230222,8,CUST008,Male
32418,20230222,8,CUST041,Male
32419,20230227,9,CUST002,Female
32420,20230305,9,CUST052,Female
32421,20230313,10,CUST007,Male
32422,20230321,12,CUST038,Male
32423,20230323,12,CUST033,Female
32424,20230325,12,CUST076,Female
32425,20230325,12,CUST091,Female
32426,20230329,13,CUST088,Male
32427,20230409,14,CUST061,Male
32428,20230412,15,CUST023,Female
32429,20230418,16,CUST079,Male
32430,20230421,16,CUST039,Male
32431,20230422,16,CUST017,Female
32432,20230423,16,CUST028,Female
32433,20230423,16,CUST098,Female
32434,20230425,17,CUST006,Female
32435,20230427,17,CUST066,Female
32436,20230430,17,CUST018,Female
32437,20230430,17,CUST069,Female
32438,20230506,18,CUST005,Male
32439,20230506,18,CUST090,Female
32440,20230516,20,CUST048,Male
32441,20230517,20,CUST081,Male
32442,20230519,20,CUST094,Female
32443,20230521,20,CUST004,Male
32444,20230523,21,CUST031,Male
32445,20230523,21,CUST037,Female
32446,20230523,21,CUST072,Female
32447,20230529,22,CUST067,Female
32448,20230531,22,CUST056,Female
32449,20230616,24,CUST100,Male
32450,20230622,25,CUST040,Male
32451,20230624,25,CUST036,Male
32452,20230626,26,CUST046,Female
32453,20230701,26,CUST078,Female
32454,20230703,27,CUST045,Female
32455,20230705,27,CUST059,Male
32456,20230706,27,CUST075,Male
32457,20230709,27,CUST077,Female
32458,20230713,28,CUST053,Male
32459,20230714,28,CUST043,Female
32460,20230714,28,CUST071,Female
32461,20230714,28,CUST093,Female
32462,20230803,31,CUST027,Female
32463,20230805,31,CUST013,Male
32464,20230805,31,CUST035,Female
32465,20230818,33,CUST029,Female
32466,20230821,34,CUST073,Male
32467,20230824,34,CUST050,Female
32468,20230825,34,CUST092,Female
32469,20230916,37,CUST019,Female
32470,20231001,39,CUST089,Female
32471,20231002,40,CUST051,Male
32472,20231007,40,CUST010,Female
32473,20231007,40,CUST026,Female
32474,20231010,41,CUST055,Male
32475,20231013,41,CUST097,Female
32476,20231015,41,CUST022,Male
32477,20231023,43,CUST060,Male
32478,20231029,43,CUST030,Female
32479,20231030,44,CUST012,Male
32480,20231105,44,CUST020,Male
32481,20231106,45,CUST047,Female
32482,20231108,45,CUST086,Male
32483,20231113,46,CUST058,Male
32484,20231118,46,CUST057,Female
32485,20231122,47,CUST074,Female
32486,20231122,47,CUST087,Female
32487,20231124,47,CUST001,Male
32488,20231124,47,CUST095,Female
32489,20231128,48,CUST084,Female
32490,20231129,48,CUST024,Female
32491,20231205,49,CUST065,Male
32492,20231210,49,CUST080,Female
32493,20231213,50,CUST009,Male
32494,20231216,50,CUST083,Male
32495,20231217,50,CUST099,Female
32496,20231219,51,CUST096,Female
32497,20231224,51,CUST034,Female
32498,20231226,52,CUST025,Female
32499,20231226,52,CUST082,Female
32500,20231227,52,CUST062,Male
32501,20230104,1,CUST032,Male
32502,20230113,2,CUST003,Male
32503,20230114,2,CUST021,Female
32504,20230116,3,CUST015,Female
32505,20230117,3,CUST014,Male
32506,20230123,4,CUST049,Female
32507,20230124,4,CUST064,Male
32508,20230205,5,CUST063,Male
32509,20230206,6,CUST085,Male
32510,20230210,6,CUST054,Female
32511,20230210,6,CUST068,Male
32512,20230214,7,CUST011,Male
32513,20230217,7,CUST016,Male
32514,20230217,7,CUST042,Male
32515,20230219,7,CUST044,Female
32516,20230221,8,CUST070,Female
32517,20230222,8,CUST008,Male
32518,20230222,8,CUST041,Male
32519,20230227,9,CUST002,Female
32520,20230305,9,CUST052,Female
32521,20230313,10,CUST007,Male
32522,20230321,12,CUST038,Male
32523,20230323,12,CUST033,Female
32524,20230325,12,CUST076,Female
32525,20230325,12,CUST091,Female
32526,20230329,13,CUST088,Male
32527,20230409,14,CUST061,Male
32528,20230412,15,CUST023,Female
32529,20230418,16,CUST079,Male
32530,20230421,16,CUST039,Male
32531,20230422,16,CUST017,Female
32532,20230423,16,CUST028,Female
32533,20230423,16,CUST098,Female
32534,20230425,17,CUST006,Female
32535,20230427,17,CUST066,Female
32536,20230430,17,CUST018,Female
32537,20230430,17,CUST069,Female
32538,20230506,18,CUST005,Male
32539,20230506,18,CUST090,Female
32540,20230516,20,CUST048,Male
32541,20230517,20,CUST081,Male
32542,20230519,20,CUST094,Female
32543,20230521,20,CUST004,Male
32544,20230523,21,CUST031,Male
32545,20230523,21,CUST037,Female
32546,20230523,21,CUST072,Female
32547,20230529,22,CUST067,Female
32548,20230531,22,CUST056,Female
32549,20230616,24,CUST100,Male
32550,20230622,25,CUST040,Male
32551,20230624,25,CUST036,Male
32552,20230626,26,CUST046,Female
32553,20230701,26,CUST078,Female
32554,20230703,27,CUST045,Female
32555,20230705,27,CUST059,Male
32556,20230706,27,CUST075,Male
32557,20230709,27,CUST077,Female
32558,20230713,28,CUST053,Male
32559,20230714,28,CUST043,Female
32560,20230714,28,CUST071,Female
32561,20230714,28,CUST093,Female
32562,20230803,31,CUST027,Female
32563,20230805,31,CUST013,Male
32564,20230805,31,CUST035,Female
32565,20230818,33,CUST029,Female
32566,20230821,34,CUST073,Male
32567,20230824,34,CUST050,Female
32568,20230825,34,CUST092,Female
32569,20230916,37,CUST019,Female
32570,20231001,39,CUST089,Female
32571,20231002,40,CUST051,Male
32572,20231007,40,CUST010,Female
32573,20231007,40,CUST026,Female
32574,20231010,41,CUST055,Male
32575,20231013,41,CUST097,Female
32576,20231015,41,CUST022,Male
32577,20231023,43,CUST060,Male
32578,20231029,43,CUST030,Female
32579,20231030,44,CUST012,Male
32580,20231105,44,CUST020,Male
32581,20231106,45,CUST047,Female
32582,20231108,45,CUST086,Male
32583,20231113,46,CUST058,Male
32584,20231118,46,CUST057,Female
32585,20231122,47,CUST074,Female
32586,20231122,47,CUST087,Female
32587,20231124,47,CUST001,Male
32588,20231124,47,CUST095,Female
32589,20231128,48,CUST084,Female
32590,20231129,48,CUST024,Female
32591,20231205,49,CUST065,Male
32592,20231210,49,CUST080,Female
32593,20231213,50,CUST009,Male
32594,20231216,50,CUST083,Male
32595,20231217,50,CUST099,Female
32596,20231219,51,CUST096,Female
32597,20231224,51,CUST034,Female
32598,20231226,52,CUST025,Female
32599,20231226,52,CUST082,Female
32600,20231227,52,CUST062,Male
32601,20230104,1,CUST032,Male
32602,20230113,2,CUST003,Male
32603,20230114,2,CUST021,Female
32604,20230116,3,CUST015,Female
32605,20230117,3,CUST014,Male
32606,20230123,4,CUST049,Female
32607,20230124,4,CUST064,Male
32608,20230205,5,CUST063,Male
32609,20230206,6,CUST085,Male
32610,20230210,6,CUST054,Female
32611,20230210,6,CUST068,Male
32612,20230214,7,CUST011,Male
32613,20230217,7,CUST016,Male
32614,20230217,7,CUST042,Male
32615,20230219,7,CUST044,Female
32616,20230221,8,CUST070,Female
32617,20230222,8,CUST008,Male
32618,20230222,8,CUST041,Male
32619,20230227,9,CUST002,Female
32620,20230305,9,CUST052,Female
32621,20230313,10,CUST007,Male
32622,20230321,12,CUST038,Male
32623,20230323,12,CUST033,Female
32624,20230325,12,CUST076,Female
32625,20230325,12,CUST091,Female
32626,20230329,13,CUST088,Male
32627,20230409,14,CUST061,Male
32628,20230412,15,CUST023,Female
32629,20230418,16,CUST079,Male
32630,20230421,16,CUST039,Male
32631,20230422,16,CUST017,Female
32632,20230423,16,CUST028,Female
32633,20230423,16,CUST098,Female
32634,20230425,17,CUST006,Female
32635,20230427,17,CUST066,Female
32636,20230430,17,CUST018,Female
32637,20230430,17,CUST069,Female
32638,20230506,18,CUST005,Male
32639,20230506,18,CUST090,Female
32640,20230516,20,CUST048,Male
32641,20230517,20,CUST081,Male
32642,20230519,20,CUST094,Female
32643,20230521,20,CUST004,Male
32644,20230523,21,CUST031,Male
32645,20230523,21,CUST037,Female
32646,20230523,21,CUST072,Female
32647,20230529,22,CUST067,Female
32648,20230531,22,CUST056,Female
32649,20230616,24,CUST100,Male
32650,20230622,25,CUST040,Male
32651,20230624,25,CUST036,Male
32652,20230626,26,CUST046,Female
32653,20230701,26,CUST078,Female
32654,20230703,27,CUST045,Female
32655,20230705,27,CUST059,Male
32656,20230706,27,CUST075,Male
32657,20230709,27,CUST077,Female
32658,20230713,28,CUST053,Male
32659,20230714,28,CUST043,Female
32660,20230714,28,CUST071,Female
32661,20230714,28,CUST093,Female
32662,20230803,31,CUST027,Female
32663,20230805,31,CUST013,Male
32664,20230805,31,CUST035,Female
32665,20230818,33,CUST029,Female
32666,20230821,34,CUST073,Male
32667,20230824,34,CUST050,Female
32668,20230825,34,CUST092,Female
32669,20230916,37,CUST019,Female
32670,20231001,39,CUST089,Female
32671,20231002,40,CUST051,Male
32672,20231007,40,CUST010,Female
32673,20231007,40,CUST026,Female
32674,20231010,41,CUST055,Male
32675,20231013,41,CUST097,Female
32676,20231015,41,CUST022,Male
32677,20231023,43,CUST060,Male
32678,20231029,43,CUST030,Female
32679,20231030,44,CUST012,Male
32680,20231105,44,CUST020,Male
32681,20231106,45,CUST047,Female
32682,20231108,45,CUST086,Male
32683,20231113,46,CUST058,Male
32684,20231118,46,CUST057,Female
32685,20231122,47,CUST074,Female
32686,20231122,47,CUST087,Female
32687,20231124,47,CUST001,Male
32688,20231124,47,CUST095,Female
32689,20231128,48,CUST084,Female
32690,20231129,48,CUST024,Female
32691,20231205,49,CUST065,Male
32692,20231210,49,CUST080,Female
32693,20231213,50,CUST009,Male
32694,20231216,50,CUST083,Male
32695,20231217,50,CUST099,Female
32696,20231219,51,CUST096,Female
32697,20231224,51,CUST034,Female
32698,20231226,52,CUST025,Female
32699,20231226,52,CUST082,Female
32700,20231227,52,CUST062,Male
32701,20230104,1,CUST032,Male
32702,20230113,2,CUST003,Male
32703,20230114,2,CUST021,Female
32704,20230116,3,CUST015,Female
32705,20230117,3,CUST014,Male
32706,20230123,4,CUST049,Female
32707,20230124,4,CUST064,Male
32708,20230205,5,CUST063,Male
32709,20230206,6,CUST085,Male
32710,20230210,6,CUST054,Female
32711,20230210,6,CUST068,Male
32712,20230214,7,CUST011,Male
32713,20230217,7,CUST016,Male
32714,20230217,7,CUST042,Male
32715,20230219,7,CUST044,Female
32716,20230221,8,CUST070,Female
32717,20230222,8,CUST008,Male
32718,20230222,8,CUST041,Male
32719,20230227,9,CUST002,Female
32720,20230305,9,CUST052,Female
32721,20230313,10,CUST007,Male
32722,20230321,12,CUST038,Male
32723,20230323,12,CUST033,Female
32724,20230325,12,CUST076,Female
32725,20230325,12,CUST091,Female
32726,20230329,13,CUST088,Male
32727,20230409,14,CUST061,Male
32728,20230412,15,CUST023,Female
32729,20230418,16,CUST079,Male
32730,20230421,16,CUST039,Male
32731,20230422,16,CUST017,Female
32732,20230423,16,CUST028,Female
32733,20230423,16,CUST098,Female
32734,20230425,17,CUST006,Female
32735,20230427,17,CUST066,Female
32736,20230430,17,CUST018,Female
32737,20230430,17,CUST069,Female
32738,20230506,18,CUST005,Male
32739,20230506,18,CUST090,Female
32740,20230516,20,CUST048,Male
32741,20230517,20,CUST081,Male
32742,20230519,20,CUST094,Female
32743,20230521,20,CUST004,Male
32744,20230523,21,CUST031,Male
32745,20230523,21,CUST037,Female
32746,20230523,21,CUST072,Female
32747,20230529,22,CUST067,Female
32748,20230531,22,CUST056,Female
32749,20230616,24,CUST100,Male
32750,20230622,25,CUST040,Male
32751,20230624,25,CUST036,Male
32752,20230626,26,CUST046,Female
32753,20230701,26,CUST078,Female
32754,20230703,27,CUST045,Female
32755,20230705,27,CUST059,Male
32756,20230706,27,CUST075,Male
32757,20230709,27,CUST077,Female
32758,20230713,28,CUST053,Male
32759,20230714,28,CUST043,Female
32760,20230714,28,CUST071,Female
32761,20230714,28,CUST093,Female
32762,20230803,31,CUST027,Female
32763,20230805,31,CUST013,Male
32764,20230805,31,CUST035,Female
32765,20230818,33,CUST029,Female
32766,20230821,34,CUST073,Male
32767,20230824,34,CUST050,Female
32768,20230825,34,CUST092,Female
32769,20230916,37,CUST019,Female
32770,20231001,39,CUST089,Female
32771,20231002,40,CUST051,Male
32772,20231007,40,CUST010,Female
32773,20231007,40,CUST026,Female
32774,20231010,41,CUST055,Male
32775,20231013,41,CUST097,Female
32776,20231015,41,CUST022,Male
32777,20231023,43,CUST060,Male
32778,20231029,43,CUST030,Female
32779,20231030,44,CUST012,Male
32780,20231105,44,CUST020,Male
32781,20231106,45,CUST047,Female
32782,20231108,45,CUST086,Male
32783,20231113,46,CUST058,Male
32784,20231118,46,CUST057,Female
32785,20231122,47,CUST074,Female
32786,20231122,47,CUST087,Female
32787,20231124,47,CUST001,Male
32788,20231124,47,CUST095,Female
32789,20231128,48,CUST084,Female
32790,20231129,48,CUST024,Female
32791,20231205,49,CUST065,Male
32792,20231210,49,CUST080,Female
32793,20231213,50,CUST009,Male
32794,20231216,50,CUST083,Male
32795,20231217,50,CUST099,Female
32796,20231219,51,CUST096,Female
32797,20231224,51,CUST034,Female
32798,20231226,52,CUST025,Female
32799,20231226,52,CUST082,Female
32800,20231227,52,CUST062,Male
32801,20230104,1,CUST032,Male
32802,20230113,2,CUST003,Male
32803,20230114,2,CUST021,Female
32804,20230116,3,CUST015,Female
32805,20230117,3,CUST014,Male
32806,20230123,4,CUST049,Female
32807,20230124,4,CUST064,Male
32808,20230205,5,CUST063,Male
32809,20230206,6,CUST085,Male
32810,20230210,6,CUST054,Female
32811,20230210,6,CUST068,Male
32812,20230214,7,CUST011,Male
32813,20230217,7,CUST016,Male
32814,20230217,7,CUST042,Male
32815,20230219,7,CUST044,Female
32816,20230221,8,CUST070,Female
32817,20230222,8,CUST008,Male
32818,20230222,8,CUST041,Male
32819,20230227,9,CUST002,Female
32820,20230305,9,CUST052,Female
32821,20230313,10,CUST007,Male
32822,20230321,12,CUST038,Male
32823,20230323,12,CUST033,Female
32824,20230325,12,CUST076,Female
32825,20230325,12,CUST091,Female
32826,20230329,13,CUST088,Male
32827,20230409,14,CUST061,Male
32828,20230412,15,CUST023,Female
32829,20230418,16,CUST079,Male
32830,20230421,16,CUST039,Male
32831,20230422,16,CUST017,Female
32832,20230423,16,CUST028,Female
32833,20230423,16,CUST098,Female
32834,20230425,17,CUST006,Female
32835,20230427,17,CUST066,Female
32836,20230430,17,CUST018,Female
32837,20230430,17,CUST069,Female
32838,20230506,18,CUST005,Male
32839,20230506,18,CUST090,Female
32840,20230516,20,CUST048,Male
32841,20230517,20,CUST081,Male
32842,20230519,20,CUST094,Female
32843,20230521,20,CUST004,Male
32844,20230523,21,CUST031,Male
32845,20230523,21,CUST037,Female
32846,20230523,21,CUST072,Female
32847,20230529,22,CUST067,Female
32848,20230531,22,CUST056,Female
32849,20230616,24,CUST100,Male
32850,20230622,25,CUST040,Male
32851,20230624,25,CUST036,Male
32852,20230626,26,CUST046,Female
32853,20230701,26,CUST078,Female
32854,20230703,27,CUST045,Female
32855,20230705,27,CUST059,Male
32856,20230706,27,CUST075,Male
32857,20230709,27,CUST077,Female
32858,20230713,28,CUST053,Male
32859,20230714,28,CUST043,Female
32860,20230714,28,CUST071,Female
32861,20230714,28,CUST093,Female
32862,20230803,31,CUST027,Female
32863,20230805,31,CUST013,Male
32864,20230805,31,CUST035,Female
32865,20230818,33,CUST029,Female
32866,20230821,34,CUST073,Male
32867,20230824,34,CUST050,Female
32868,20230825,34,CUST092,Female
32869,20230916,37,CUST019,Female
32870,20231001,39,CUST089,Female
32871,20231002,40,CUST051,Male
32872,20231007,40,CUST010,Female
32873,20231007,40,CUST026,Female
32874,20231010,41,CUST055,Male
32875,20231013,41,CUST097,Female
32876,20231015,41,CUST022,Male
32877,20231023,43,CUST060,Male
32878,20231029,43,CUST030,Female
32879,20231030,44,CUST012,Male
32880,20231105,44,CUST020,Male
32881,20231106,45,CUST047,Female
32882,20231108,45,CUST086,Male
32883,20231113,46,CUST058,Male
32884,20231118,46,CUST057,Female
32885,20231122,47,CUST074,Female
32886,20231122,47,CUST087,Female
32887,20231124,47,CUST001,Male
32888,20231124,47,CUST095,Female
32889,20231128,48,CUST084,Female
32890,20231129,48,CUST024,Female
32891,20231205,49,CUST065,Male
32892,20231210,49,CUST080,Female
32893,20231213,50,CUST009,Male
32894,20231216,50,CUST083,Male
32895,20231217,50,CUST099,Female
32896,20231219,51,CUST096,Female
32897,20231224,51,CUST034,Female
32898,20231226,52,CUST025,Female
32899,20231226,52,CUST082,Female
32900,20231227,52,CUST062,Male
32901,20230104,1,CUST032,Male
32902,20230113,2,CUST003,Male
32903,20230114,2,CUST021,Female
32904,20230116,3,CUST015,Female
32905,20230117,3,CUST014,Male
32906,20230123,4,CUST049,Female
32907,20230124,4,CUST064,Male
32908,20230205,5,CUST063,Male
32909,20230206,6,CUST085,Male
32910,20230210,6,CUST054,Female
32911,20230210,6,CUST068,Male
32912,20230214,7,CUST011,Male
32913,20230217,7,CUST016,Male
32914,20230217,7,CUST042,Male
32915,20230219,7,CUST044,Female
32916,20230221,8,CUST070,Female
32917,20230222,8,CUST008,Male
32918,20230222,8,CUST041,Male
32919,20230227,9,CUST002,Female
32920,20230305,9,CUST052,Female
32921,20230313,10,CUST007,Male
32922,20230321,12,CUST038,Male
32923,20230323,12,CUST033,Female
32924,20230325,12,CUST076,Female
32925,20230325,12,CUST091,Female
32926,20230329,13,CUST088,Male
32927,20230409,14,CUST061,Male
32928,20230412,15,CUST023,Female
32929,20230418,16,CUST079,Male
32930,20230421,16,CUST039,Male
32931,20230422,16,CUST017,Female
32932,20230423,16,CUST028,Female
32933,20230423,16,CUST098,Female
32934,20230425,17,CUST006,Female
32935,20230427,17,CUST066,Female
32936,20230430,17,CUST018,Female
32937,20230430,17,CUST069,Female
32938,20230506,18,CUST005,Male
32939,20230506,18,CUST090,Female
32940,20230516,20,CUST048,Male
32941,20230517,20,CUST081,Male
32942,20230519,20,CUST094,Female
32943,20230521,20,CUST004,Male
32944,20230523,21,CUST031,Male
32945,20230523,21,CUST037,Female
32946,20230523,21,CUST072,Female
32947,20230529,22,CUST067,Female
32948,20230531,22,CUST056,Female
32949,20230616,24,CUST100,Male
32950,20230622,25,CUST040,Male
32951,20230624,25,CUST036,Male
32952,20230626,26,CUST046,Female
32953,20230701,26,CUST078,Female
32954,20230703,27,CUST045,Female
32955,20230705,27,CUST059,Male
32956,20230706,27,CUST075,Male
32957,20230709,27,CUST077,Female
32958,20230713,28,CUST053,Male
32959,20230714,28,CUST043,Female
32960,20230714,28,CUST071,Female
32961,20230714,28,CUST093,Female
32962,20230803,31,CUST027,Female
32963,20230805,31,CUST013,Male
32964,20230805,31,CUST035,Female
32965,20230818,33,CUST029,Female
32966,20230821,34,CUST073,Male
32967,20230824,34,CUST050,Female
32968,20230825,34,CUST092,Female
32969,20230916,37,CUST019,Female
32970,20231001,39,CUST089,Female
32971,20231002,40,CUST051,Male
32972,20231007,40,CUST010,Female
32973,20231007,40,CUST026,Female
32974,20231010,41,CUST055,Male
32975,20231013,41,CUST097,Female
32976,20231015,41,CUST022,Male
32977,20231023,43,CUST060,Male
32978,20231029,43,CUST030,Female
32979,20231030,44,CUST012,Male
32980,20231105,44,CUST020,Male
32981,20231106,45,CUST047,Female
32982,20231108,45,CUST086,Male
32983,20231113,46,CUST058,Male
32984,20231118,46,CUST057,Female
32985,20231122,47,CUST074,Female
32986,20231122,47,CUST087,Female
32987,20231124,47,CUST001,Male
32988,20231124,47,CUST095,Female
32989,20231128,48,CUST084,Female
32990,20231129,48,CUST024,Female
32991,20231205,49,CUST065,Male
32992,20231210,49,CUST080,Female
32993,20231213,50,CUST009,Male
32994,20231216,50,CUST083,Male
32995,20231217,50,CUST099,Female
32996,20231219,51,CUST096,Female
32997,20231224,51,CUST034,Female
32998,20231226,52,CUST025,Female
32999,20231226,52,CUST082,Female
33000,20231227,52,CUST062,Male
33001,20230104,1,CUST032,Male
33002,20230113,2,CUST003,Male
33003,20230114,2,CUST021,Female
33004,20230116,3,CUST015,Female
33005,20230117,3,CUST014,Male
33006,20230123,4,CUST049,Female
33007,20230124,4,CUST064,Male
33008,20230205,5,CUST063,Male
33009,20230206,6,CUST085,Male
33010,20230210,6,CUST054,Female
33011,20230210,6,CUST068,Male
33012,20230214,7,CUST011,Male
33013,20230217,7,CUST016,Male
33014,20230217,7,CUST042,Male
33015,20230219,7,CUST044,Female
33016,20230221,8,CUST070,Female
33017,20230222,8,CUST008,Male
33018,20230222,8,CUST041,Male
33019,20230227,9,CUST002,Female
33020,20230305,9,CUST052,Female
33021,20230313,10,CUST007,Male
33022,20230321,12,CUST038,Male
33023,20230323,12,CUST033,Female
33024,20230325,12,CUST076,Female
33025,20230325,12,CUST091,Female
33026,20230329,13,CUST088,Male
33027,20230409,14,CUST061,Male
33028,20230412,15,CUST023,Female
33029,20230418,16,CUST079,Male
33030,20230421,16,CUST039,Male
33031,20230422,16,CUST017,Female
33032,20230423,16,CUST028,Female
33033,20230423,16,CUST098,Female
33034,20230425,17,CUST006,Female
33035,20230427,17,CUST066,Female
33036,20230430,17,CUST018,Female
33037,20230430,17,CUST069,Female
33038,20230506,18,CUST005,Male
33039,20230506,18,CUST090,Female
33040,20230516,20,CUST048,Male
33041,20230517,20,CUST081,Male
33042,20230519,20,CUST094,Female
33043,20230521,20,CUST004,Male
33044,20230523,21,CUST031,Male
33045,20230523,21,CUST037,Female
33046,20230523,21,CUST072,Female
33047,20230529,22,CUST067,Female
33048,20230531,22,CUST056,Female
33049,20230616,24,CUST100,Male
33050,20230622,25,CUST040,Male
33051,20230624,25,CUST036,Male
33052,20230626,26,CUST046,Female
33053,20230701,26,CUST078,Female
33054,20230703,27,CUST045,Female
33055,20230705,27,CUST059,Male
33056,20230706,27,CUST075,Male
33057,20230709,27,CUST077,Female
33058,20230713,28,CUST053,Male
33059,20230714,28,CUST043,Female
33060,20230714,28,CUST071,Female
33061,20230714,28,CUST093,Female
33062,20230803,31,CUST027,Female
33063,20230805,31,CUST013,Male
33064,20230805,31,CUST035,Female
33065,20230818,33,CUST029,Female
33066,20230821,34,CUST073,Male
33067,20230824,34,CUST050,Female
33068,20230825,34,CUST092,Female
33069,20230916,37,CUST019,Female
33070,20231001,39,CUST089,Female
33071,20231002,40,CUST051,Male
33072,20231007,40,CUST010,Female
33073,20231007,40,CUST026,Female
33074,20231010,41,CUST055,Male
33075,20231013,41,CUST097,Female
33076,20231015,41,CUST022,Male
33077,20231023,43,CUST060,Male
33078,20231029,43,CUST030,Female
33079,20231030,44,CUST012,Male
33080,20231105,44,CUST020,Male
33081,20231106,45,CUST047,Female
33082,20231108,45,CUST086,Male
33083,20231113,46,CUST058,Male
33084,20231118,46,CUST057,Female
33085,20231122,47,CUST074,Female
33086,20231122,47,CUST087,Female
33087,20231124,47,CUST001,Male
33088,20231124,47,CUST095,Female
33089,20231128,48,CUST084,Female
33090,20231129,48,CUST024,Female
33091,20231205,49,CUST065,Male
33092,20231210,49,CUST080,Female
33093,20231213,50,CUST009,Male
33094,20231216,50,CUST083,Male
33095,20231217,50,CUST099,Female
33096,20231219,51,CUST096,Female
33097,20231224,51,CUST034,Female
33098,20231226,52,CUST025,Female
33099,20231226,52,CUST082,Female
33100,20231227,52,CUST062,Male
33101,20230104,1,CUST032,Male
33102,20230113,2,CUST003,Male
33103,20230114,2,CUST021,Female
33104,20230116,3,CUST015,Female
33105,20230117,3,CUST014,Male
33106,20230123,4,CUST049,Female
33107,20230124,4,CUST064,Male
33108,20230205,5,CUST063,Male
33109,20230206,6,CUST085,Male
33110,20230210,6,CUST054,Female
33111,20230210,6,CUST068,Male
33112,20230214,7,CUST011,Male
33113,20230217,7,CUST016,Male
33114,20230217,7,CUST042,Male
33115,20230219,7,CUST044,Female
33116,20230221,8,CUST070,Female
33117,20230222,8,CUST008,Male
33118,20230222,8,CUST041,Male
33119,20230227,9,CUST002,Female
33120,20230305,9,CUST052,Female
33121,20230313,10,CUST007,Male
33122,20230321,12,CUST038,Male
33123,20230323,12,CUST033,Female
33124,20230325,12,CUST076,Female
33125,20230325,12,CUST091,Female
33126,20230329,13,CUST088,Male
33127,20230409,14,CUST061,Male
33128,20230412,15,CUST023,Female
33129,20230418,16,CUST079,Male
33130,20230421,16,CUST039,Male
33131,20230422,16,CUST017,Female
33132,20230423,16,CUST028,Female
33133,20230423,16,CUST098,Female
33134,20230425,17,CUST006,Female
33135,20230427,17,CUST066,Female
33136,20230430,17,CUST018,Female
33137,20230430,17,CUST069,Female
33138,20230506,18,CUST005,Male
33139,20230506,18,CUST090,Female
33140,20230516,20,CUST048,Male
33141,20230517,20,CUST081,Male
33142,20230519,20,CUST094,Female
33143,20230521,20,CUST004,Male
33144,20230523,21,CUST031,Male
33145,20230523,21,CUST037,Female
33146,20230523,21,CUST072,Female
33147,20230529,22,CUST067,Female
33148,20230531,22,CUST056,Female
33149,20230616,24,CUST100,Male
33150,20230622,25,CUST040,Male
33151,20230624,25,CUST036,Male
33152,20230626,26,CUST046,Female
33153,20230701,26,CUST078,Female
33154,20230703,27,CUST045,Female
33155,20230705,27,CUST059,Male
33156,20230706,27,CUST075,Male
33157,20230709,27,CUST077,Female
33158,20230713,28,CUST053,Male
33159,20230714,28,CUST043,Female
33160,20230714,28,CUST071,Female
33161,20230714,28,CUST093,Female
33162,20230803,31,CUST027,Female
33163,20230805,31,CUST013,Male
33164,20230805,31,CUST035,Female
33165,20230818,33,CUST029,Female
33166,20230821,34,CUST073,Male
33167,20230824,34,CUST050,Female
33168,20230825,34,CUST092,Female
33169,20230916,37,CUST019,Female
33170,20231001,39,CUST089,Female
33171,20231002,40,CUST051,Male
33172,20231007,40,CUST010,Female
33173,20231007,40,CUST026,Female
33174,20231010,41,CUST055,Male
33175,20231013,41,CUST097,Female
33176,20231015,41,CUST022,Male
33177,20231023,43,CUST060,Male
33178,20231029,43,CUST030,Female
33179,20231030,44,CUST012,Male
33180,20231105,44,CUST020,Male
33181,20231106,45,CUST047,Female
33182,20231108,45,CUST086,Male
33183,20231113,46,CUST058,Male
33184,20231118,46,CUST057,Female
33185,20231122,47,CUST074,Female
33186,20231122,47,CUST087,Female
